ano|numeracao|sumula|corpo_lei
2024|16467|Declara de Utilidade Pública o Conselho de Ministros Evangélicos do Estado do Paraná - COMEP.|Art. 1º É declarado de Utilidade Pública o Conselho de Ministros Evangélicos do Estado do Paraná - COMEP. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16468|Institui no Calendário Oficial do Município o dia do Rally da Inclusão, a ser comemorado, anualmente, na semana do dia 21 de setembro.|Art. 1º Fica instituído no Calendário Oficial do Município o dia do Rally da Inclusão, a ser comemorado, anualmente, na semana do dia 21 de setembro. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16469|Declara de Utilidade Pública o Moto Clube Missionário Ceifeiros da Meia Noite.|Art. 1º É declarada de Utilidade Pública o Moto Clube Missionário Ceifeiros da Meia Noite. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16470|Declara de Utilidade Pública a ABRADEPA ( A s s o c i a ç ã o B r a s i l e i r a d e Dermomicropigmentação Paramédica e Anaplastogia).|A r t . 1 º É d e c l a r a d a d e U t i l i d a d e P ú b l i c a a A B R A D E P A ( A s s o c i a ç ã o B r a s i l e i r a d e D e r m o m i c r o p i g m e n t a ç ã o P a r a m é d i c a e A n a p l a s t o g i a ) . Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16471|Institui no Calendário Oficial de Eventos do Município de Curitiba a The Twelve Beers.|Art. 1º Fica instituída no Calendário Oficial do Município de Curitiba a The Twelve Beers, a ser realizada nos meses de junho e dezembro de cada ano. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16472|Denomina de Mizuho Honda - Mario Honda um dos logradouros públicos da Capital, conforme especifica.|Art. 1º Fica denominado de Mizuho Honda - Mario Honda o logradouro público código W.404.A. Art. 2º A descrição sintética da denominação que deverá constar das placas de nomenclatura será a seguinte: Mizuho Honda - Mario Honda, empresário e permissionário da Ceasa. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2024|16473|Altera o inciso III do art. 61 da Lei n. 15.852, de 01 de julho de 2021, e revoga a Lei n. 14.342, de 05 de novembro de 2013, que proíbe a queima de resíduos de qualquer m a t e r i a l o r g â n i c o o u i n o r g â n i c o n o M u n i c í p i o d e C u r i t i b a e d á o u t r a s p r o v i d ê n c i a s .|"Art. 1º Altera-se o inciso III do art. 61 da Lei 15.852, de 01 de julho de 2021, que dispõe sobre a política municipal de proteção, conservação e recuperação do meio ambiente e dá outras providências, que passa a vigorar com a seguinte redação: ""III - a queima de resíduos sólidos a céu aberto ou em recipientes, instalações e equipamentos não licenciados para esta finalidade, exceto nas hipóteses do art. 48."" (NR) Art. 2º Revoga a Lei n. 14.342, de 05 de novembro de 2013, que proíbe a queima de resíduos de qualquer material orgânico ou inorgânico no Município de Curitiba e dá outras providências. Art. 3º Esta Lei entra em vigor após 30 (trinta) dias da data de sua publicação."
2024|16474|Cria o Polo Gastronômico da Avenida Iguaçu.|Art. 1º Fica designado como Polo Gastronômico da Avenida Iguaçu a Avenida Iguaçu, no trecho compreendido entre a Rua Buenos Aires e a Rua Dr. Alexandre Gutierrez. Art. 2º Será incentivada a promoção e ordenamento do local, mediante apoio dos órgãos envolvidos de acordo com o previsto no art. 121, §2º e §3º, da Lei nº 14.771, de 17 de dezembro de 2015, visando preservar: I - o livre trânsito de veículos e transeuntes; II - a segurança local; III - a harmonia estética; IV - a sinalização indicativa dos estabelecimentos participantes; V - a repressão ao comércio ambulante irregular; VI - apresentações musicais, poéticas e artísticas; VII - festivais e encontros gastronômicos e culturais; VIII - a melhoria da iluminação e calçadas. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2024|16475|Denomina de Antonio Nicheli um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de Antonio Nicheli um dos logradouros públicos da Capital ainda não nominado. Art. 2° A descrição sintética da denominação que deverá constar das placas de nomenclatura será a seguinte: Antonio Nicheli, pioneiro no Bairro Caximba na atividade de olaria. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2024|16476|Dispõe sobre a autorização de prestação de serviços ou comércio temporário em eventos esportivos e de atividade física licenciados pelo Município de Curitiba.|Art. 1º Fica autorizada a prestação de serviços ou comércio temporário em eventos esportivos e de atividade física licenciados pelo Município de Curitiba. Art. 2º Para efeitos desta Lei, a prestação de serviços ou comércio temporário são aqueles exercidos por parceiros do promotor do evento, no interior da área deste, por meio de uso ou instalação de barracas, quiosques, estandes, boxes, módulos, veículos e similares, desde que atendidas as seguintes condições: I - tenham alvará de localização e funcionamento, no Município de Curitiba, para exercerem a atividade complementar ou auxiliar ao evento; II - suas atividades sejam complementares à finalidade do evento licenciado ou auxiliares. Art. 3º O interessado em usar ou instalar os equipamentos previstos no caput deverá protocolar requerimento solicitando a expedição de alvará de localização e funcionamento para prestação de serviços ou comércio temporário perante a Prefeitura Municipal de Curitiba. Art. 4º O uso ou a instalação de equipamentos sem o devido alvará de localização e funcionamento ou o desvirtuamento da licença concedida acarretará a aplicação das penalidades fixadas nos termos da Lei nº 11.095, de 21 de julho de 2004. Art. 5º Esta Lei entra em vigor 90 (noventa) dias após a data de sua publicação.
2024|16477|Denomina de André Zacharow um dos logradouros públicos da Capital ainda não nominado.|Art. 1º É denominado de André Zacharow um dos logradouros públicos da Capital ainda não nominado. Art. 2º A descrição sintética da denominação que deverá constar das placas de nomenclatura será a seguinte: André Zacharow, deputado federal, professor, advogado e economista. Art. 3º Esta Lei entra em vigor na data de sua publicação.
2024|16478|Revoga o inciso II do parágrafo único do art. 31 da Lei nº 12.597, de 17 de janeiro de 2008.|Art. 1º Fica revogado o inciso II do parágrafo único do art. 31 da Lei nº 12.597, de 17 de janeiro de 2008. Art. 2º Esta Lei entra em vigor na data de sua publicação.
2024|16479|Assegura às pessoas com deficiência o direito de preferência na aquisição de u n i d a d e s h a b i t a c i o n a i s p o p u l a r e s implantadas com recursos do Fundo Municipal de Habitação de Interesse Social - FMHIS.|Art. 1º Fica assegurado às pessoas com deficiência o direito de preferência na aquisição de unidades habitacionais populares produzidas com recursos do Fundo Municipal de Habitação de Interesse Social - FMHIS, criado pela Lei nº 12.816, de 1º de julho de 2008, e gerenciado pela Companhia de Habitação Popular de Curitiba - COHAB-CT desde que satisfaçam as seguintes exigências: I - residam no Município de Curitiba há no mínimo cinco anos; II - declaração negativa de qualquer propriedade por parte do requerente, assinada com firma reconhecida em cartório; III - comprovem renda compatível com o imóvel a ser adquirido; IV - preencham as exigências da Companhia de Habitação Popular de Curitiba; V - não tenham sido contempladas com unidades habitacionais pelo Sistema Financeiro de Habitação, ou adquirido, em caráter definitivo, unidade habitacional vinculada a programa ou projeto desenvolvido pela COHAB-CT. Art. 2º O direito de preferência de que trata esta Lei se aplica somente: I - às pessoas com deficiência definidas conforme Lei Federal nº 13.146, de 6 de julho de 2015, ou ao seu responsável; e II - ao percentual equivalente a 5% do total de unidades habitacionais construídas exclusivamente com recursos do Fundo Municipal de Habitação de Interesse Social - FMHIS, por ano ou por cada projeto habitacional desenvolvido, conforme regulamento, e, caso o cálculo de 5% resulte em fração, o número de unidades deverá ser arredondado para o número inteiro mais próximo, de forma a garantir a existência de, no mínimo, uma unidade. Art. 3º Esta Lei entra em vigor 90 (noventa) dias após a data de sua publicação.
2024|16480|Dispõe sobre o atendimento preferencial às pessoas com fibromialgia nos locais que especifica.|Art. 1° Ficam os órgãos públicos, empresas públicas, empresas concessionárias de serviços públicos e empresas privadas localizadas no Município de Curitiba obrigados a dispensar, durante todo o horário de expediente, atendimento preferencial às pessoas com fibromialgia. Art. 2° A identificação dos beneficiários dar-se-á por meio da apresentação de laudo médico. Art. 3º O Chefe do Poder Executivo regulamentará a presente Lei no que couber. Art. 4° Esta Lei entra em vigor 90 (noventa) dias após a data de sua publicação.
2024|16481|"Altera dispositivos da Lei nº 11.313, de 28 de dezembro de 2004, que ""Cria o Fundo Especial da Procuradoria Geral do Município de Curitiba - FEPGM""."|"Art. 1º A Lei nº 11.313, de 28 de dezembro de 2004, passa a vigorar com as seguintes alterações: I - os incisos II e III e o caput do art. 2º passam a vigorar com a seguinte redação: ""Art. 2º O FEPGM tem por finalidade gerir os recursos arrecadados com o pagamento de honorários advocatícios legalmente previstos nos casos em que a Administração Direta, Autárquica e Fundacional Pública do Município de Curitiba sejam partes ou interessados, para fazer face às despesas com: ... II - prêmio por atividade jurídica aos Procuradores do Município em efetivo exercício, previsto no inciso III do art. 24 da Lei nº 16.200, de 28 de agosto de 2023; III - custeio de aprimoramento profissional dos Procuradores do Município de Curitiba em efetivo exercício, bem como para prover a Procuradoria Geral do Município do suporte necessário à manutenção do FEPGM, até o limite de 2% da arrecadação anual."" (NR) II - o inciso I do art. 3º passa a vigorar com a seguinte redação: ""I - todos os recursos a que se refere o caput do art. 2º desta Lei;"" (NR) III - acrescenta inciso VI ao art. 3º, com a seguinte redação: ""VI - os valores retidos a título de abate teto sobre o prêmio por atividade jurídica."" (NR) IV - o art. 5º passa a vigorar com a seguinte redação: ""Art. 5º Os recursos do FEPGM serão recolhidos mensalmente em conta especial de estabelecimento da rede bancária. Parágrafo único. Resolução do Conselho Diretor do FEPGM definirá os valores destinados às finalidades previstas nos incisos II e III do art. 2º desta Lei."" (NR) Art. 2º O Conselho do FEPGM encaminhará à Secretaria Municipal de Planejamento, Finanças e Orçamento - SMF a previsão de despesas para fins de consignação da dotação orçamentária do FEPGM na LOA, podendo ser suplementada se necessário. Art. 3º Esta Lei entra em vigor na data de sua publicação."
